# maciexl-1-or (Data loaded from a file)
# 498 data points written for 58 variables.
#
# Time (s),Altitude (ft),Altitude above sea level (ft),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (mm),CG location (mm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (mm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
57.167,657.946,657.946,-6.63,6.916,5.662e-4,0.024,-92.697,0.062,92.697,270.035,1.966,0.024,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.846,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.95,90.012,13.696,989.7,0.001,339.599,0.02,7.067e5,79,50,0.339,0.128,8.96e-4
57.506,650.584,650.584,-6.63,6.913,0.004,0.17,-94.879,0.062,94.879,270.035,1.958,0.17,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.864,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.843,90.012,13.711,990,0.001,339.608,0.02,7.069e5,79,50,0.339,0.128,8.956e-4
57.844,643.219,643.219,-6.629,6.896,0.015,0.535,-97.021,0.062,97.021,270.035,1.9,0.534,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.962,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.262,90.012,13.726,990.3,0.001,339.617,0.02,7.079e5,79,50,0.338,0.128,8.928e-4
58.183,635.863,635.863,-6.624,6.943,-0.012,0.124,-99.229,0.062,99.229,270.035,2.081,0.124,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.801,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.998,90.012,13.74,990.5,0.001,339.625,0.02,7.065e5,79,50,0.339,0.128,9.008e-4
58.521,628.497,628.497,-6.628,6.934,0.008,0.372,-101.519,0.062,101.519,270.035,2.039,0.371,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.905,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.291,90.012,13.755,990.8,0.001,339.634,0.02,7.075e5,79,50,0.338,0.128,8.992e-4
58.86,621.142,621.142,-6.625,6.97,0.002,0.361,-103.852,0.062,103.852,270.035,2.165,0.361,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.877,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.41,90.012,13.769,991,0.001,339.643,0.02,7.073e5,79,50,0.338,0.128,9.051e-4
59.198,613.786,613.786,-6.624,7.008,0.004,0.409,-106.325,0.062,106.325,270.035,2.287,0.409,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.893,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.011,90.012,13.784,991.3,0.001,339.652,0.02,7.074e5,79,50,0.338,0.128,9.114e-4
59.537,606.43,606.43,-6.623,6.963,-8.36e-4,0.332,-108.789,0.062,108.789,270.035,2.149,0.332,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.863,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.925,90.012,13.799,991.6,0.001,339.661,0.02,7.072e5,79,50,0.338,0.128,9.04e-4
59.875,599.075,599.075,-6.623,6.929,-0.003,0.066,-111.112,0.062,111.112,270.035,2.036,0.066,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.832,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.992,90.012,13.813,991.8,0.001,339.67,0.019,7.07e5,79,50,0.338,0.128,8.985e-4
60.213,591.722,591.722,-6.624,6.924,0.014,0.491,-113.36,0.062,113.36,270.035,2.014,0.491,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.949,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.683,90.012,13.828,992.1,0.001,339.678,0.02,7.081e5,79,50,0.338,0.128,8.976e-4
60.552,584.377,584.377,-6.62,6.873,-0.005,0.323,-115.502,0.062,115.502,270.035,1.848,0.323,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.846,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.63,90.012,13.842,992.4,0.001,339.687,0.019,7.072e5,79,50,0.338,0.128,8.894e-4
60.89,577.024,577.024,-6.621,6.846,-0.002,0.179,-117.493,0.062,117.493,270.035,1.739,0.179,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.844,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.618,90.012,13.857,992.6,0.001,339.696,0.019,7.072e5,79,50,0.338,0.129,8.849e-4
61.228,569.678,569.678,-6.622,6.831,0.004,0.271,-119.39,0.062,119.39,270.035,1.678,0.271,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.876,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.862,90.012,13.871,992.9,0.001,339.705,0.02,7.076e5,79,50,0.338,0.129,8.824e-4
61.566,562.333,562.333,-6.62,6.853,-8.7e-4,0.125,-121.302,0.062,121.302,270.035,1.77,0.125,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.844,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.855,90.012,13.886,993.1,0.001,339.714,0.019,7.073e5,79,50,0.338,0.129,8.861e-4
61.904,554.987,554.987,-6.621,6.864,0.01,0.419,-123.287,0.062,123.287,270.035,1.812,0.419,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.92,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.53,90.012,13.9,993.4,0.001,339.723,0.02,7.081e5,79,50,0.338,0.129,8.879e-4
62.243,547.648,547.648,-6.617,6.825,-0.005,0.176,-125.22,0.062,125.22,270.035,1.67,0.176,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.83,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.552,90.012,13.915,993.7,0.001,339.731,0.019,7.073e5,79,50,0.338,0.129,8.816e-4
62.581,540.305,540.305,-6.619,6.812,0.007,0.346,-127.041,0.062,127.041,270.035,1.611,0.346,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.895,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.846,90.012,13.93,993.9,0.001,339.74,0.019,7.079e5,79,50,0.338,0.129,8.794e-4
62.919,532.966,532.966,-6.617,6.839,0.002,0.348,-128.891,0.062,128.891,270.035,1.728,0.348,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.878,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.964,90.012,13.944,994.2,0.001,339.749,0.019,7.078e5,79,50,0.338,0.129,8.839e-4
63.257,525.63,525.63,-6.616,6.869,-0.003,0.113,-130.873,0.062,130.873,270.035,1.846,0.113,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.834,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.923,90.012,13.959,994.5,0.001,339.758,0.019,7.075e5,79,50,0.338,0.129,8.888e-4
63.595,518.291,518.291,-6.617,6.88,0.004,0.23,-132.943,0.062,132.943,270.035,1.884,0.23,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.872,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.04,90.012,13.973,994.7,0.001,339.767,0.019,7.079e5,79,50,0.338,0.129,8.907e-4
63.933,510.958,510.958,-6.616,6.901,0.003,0.277,-135.072,0.062,135.072,270.035,1.962,0.277,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.873,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.149,90.012,13.988,995,0.001,339.775,0.019,7.079e5,79,50,0.338,0.129,8.941e-4
64.27,503.625,503.625,-6.615,6.927,-0.002,0.008,-137.3,0.062,137.3,270.035,2.055,0.008,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.837,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.061,90.012,14.002,995.2,0.001,339.784,0.019,7.076e5,79,50,0.338,0.129,8.984e-4
64.608,496.293,496.293,-6.615,6.928,0.002,0.068,-139.58,0.062,139.58,270.035,2.058,0.068,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.855,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.104,90.012,14.017,995.5,0.001,339.793,0.019,7.079e5,79,50,0.338,0.129,8.986e-4
64.946,488.963,488.963,-6.615,6.934,0.007,0.316,-141.87,0.062,141.87,270.035,2.081,0.316,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.892,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.295,90.012,14.031,995.8,0.001,339.802,0.019,7.082e5,79,50,0.338,0.129,8.996e-4
65.284,481.634,481.634,-6.612,6.965,0.002,0.317,-144.236,0.059,144.236,270.035,2.187,0.317,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.873,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.974,90.012,14.046,996,0.001,339.811,0.019,7.081e5,79,50,0.338,0.129,9.047e-4
65.621,474.308,474.308,-6.612,6.931,0.007,0.449,-146.601,0.059,146.601,270.035,2.08,0.449,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.914,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.778,90.012,14.06,996.3,0.001,339.819,0.019,7.085e5,79,50,0.338,0.13,8.992e-4
65.959,466.982,466.982,-6.609,6.885,-0.008,0.092,-148.822,0.059,148.822,270.035,1.929,0.091,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.816,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.991,90.012,14.075,996.6,0.001,339.828,0.019,7.077e5,79,50,0.338,0.13,8.917e-4
66.297,459.659,459.659,-6.612,6.896,0.002,0.019,-150.978,0.059,150.978,270.035,1.96,0.019,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.851,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.973,90.012,14.089,996.8,0.001,339.837,0.019,7.081e5,79,50,0.338,0.13,8.935e-4
66.635,452.336,452.336,-6.611,6.897,0.006,0.292,-153.15,0.059,153.15,270.035,1.966,0.291,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.887,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.77,90.012,14.104,997.1,0.001,339.846,0.019,7.084e5,79,50,0.338,0.13,8.937e-4
66.972,445.016,445.016,-6.609,6.868,0.007,0.418,-155.272,0.059,155.272,270.035,1.868,0.418,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.907,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.15,90.012,14.118,997.3,0.001,339.855,0.019,7.087e5,79,50,0.338,0.13,8.889e-4
67.31,437.697,437.697,-6.607,6.905,-0.004,0.232,-157.421,0.059,157.421,270.035,2.009,0.232,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.84,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.166,90.012,14.133,997.6,0.001,339.863,0.019,7.081e5,79,50,0.338,0.13,8.952e-4
67.647,430.377,430.377,-6.608,6.93,0.002,0.209,-159.688,0.059,159.688,270.035,2.087,0.209,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.86,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.229,90.012,14.147,997.9,0.001,339.872,0.019,7.083e5,79,50,0.337,0.13,8.992e-4
67.985,423.061,423.061,-6.608,6.951,0.01,0.452,-162.037,0.059,162.037,270.035,2.158,0.452,28.61,-80.601,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.927,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.463,90.012,14.162,998.1,0.001,339.881,0.019,7.09e5,79,50,0.337,0.13,9.026e-4
68.322,415.748,415.748,-6.604,6.997,0.018,0.728,-164.511,0.059,164.511,270.035,2.31,0.728,28.61,-80.601,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,39.025,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.821,90.012,14.176,998.4,0.001,339.89,0.019,7.099e5,79,50,0.338,0.13,9.102e-4
68.66,408.438,408.438,-6.598,6.913,-0.014,0.453,-166.932,0.059,166.932,270.035,2.065,0.453,28.61,-80.601,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.829,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.76,90.012,14.191,998.6,0.001,339.899,0.019,7.082e5,79,50,0.338,0.13,8.968e-4
68.997,401.125,401.125,-6.603,6.874,0.006,0.54,-169.137,0.059,169.137,270.035,1.912,0.54,28.61,-80.601,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.929,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.548,90.012,14.205,998.9,0.001,339.907,0.019,7.091e5,79,50,0.337,0.13,8.902e-4
69.335,393.816,393.816,-6.601,6.823,-0.012,0.155,-171.152,0.059,171.152,270.035,1.729,0.155,28.61,-80.601,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.804,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.834,90.012,14.22,999.2,0.001,339.916,0.019,7.08e5,79,50,0.337,0.13,8.819e-4
69.672,386.506,386.506,-6.604,6.841,0.007,0.356,-173.097,0.059,173.097,270.035,1.782,0.356,28.61,-80.601,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.9,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.022,90.012,14.234,999.4,0.001,339.925,0.019,7.09e5,79,50,0.337,0.13,8.846e-4
70.01,379.199,379.199,-6.602,6.87,-0.002,0.219,-175.135,0.059,175.135,270.035,1.902,0.219,28.61,-80.601,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.847,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.05,90.012,14.249,999.7,0.001,339.934,0.019,7.085e5,79,50,0.337,0.13,8.896e-4
70.347,371.893,371.893,-6.603,6.892,0.009,0.417,-177.277,0.059,177.277,270.035,1.975,0.417,28.61,-80.601,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.914,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.257,90.012,14.263,1000,0.001,339.942,0.019,7.092e5,79,50,0.337,0.13,8.931e-4
70.684,364.593,364.593,-6.6,6.931,-0.007,0.031,-179.541,0.059,179.541,270.035,2.116,0.03,28.61,-80.601,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.818,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.137,90.012,14.278,1000,0.001,339.951,0.019,7.084e5,79,50,0.337,0.131,8.996e-4
71.021,357.287,357.287,-6.602,6.936,0.004,0.206,-181.89,0.059,181.89,270.035,2.126,0.206,28.61,-80.601,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.87,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.266,90.012,14.292,1000,0.001,339.96,0.019,7.089e5,79,50,0.337,0.131,9.004e-4
71.358,349.987,349.987,-6.601,6.956,5.216e-4,0.112,-184.278,0.059,184.278,270.035,2.196,0.112,28.61,-80.601,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.85,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.271,90.012,14.307,1001,0.001,339.969,0.019,7.087e5,79,50,0.337,0.131,9.037e-4
71.695,342.687,342.687,-6.601,6.968,0.01,0.407,-186.726,0.059,186.726,270.035,2.233,0.406,28.61,-80.601,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.917,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.96,90.012,14.321,1001,0.001,339.977,0.019,7.094e5,79,50,0.337,0.131,9.057e-4
72.032,335.394,335.394,-6.597,6.922,-0.006,0.027,-189.121,0.059,189.121,270.035,2.096,0.026,28.61,-80.601,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.82,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.115,90.012,14.336,1001,0.001,339.986,0.019,7.086e5,79,50,0.337,0.131,8.983e-4
72.37,328.094,328.094,-6.599,6.927,0.002,0.075,-191.444,0.059,191.444,270.035,2.105,0.075,28.61,-80.601,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.855,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.055,90.012,14.35,1002,0.001,339.995,0.019,7.089e5,79,50,0.337,0.131,8.99e-4
72.706,320.801,320.801,-6.599,6.919,0.003,0.174,-193.757,0.059,193.757,270.035,2.08,0.174,28.61,-80.601,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.864,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.963,90.012,14.364,1002,0.001,340.004,0.019,7.091e5,79,50,0.337,0.131,8.976e-4
73.043,313.507,313.507,-6.597,6.9,5.114e-4,0.008,-196.024,0.059,196.024,270.035,2.021,0.008,28.61,-80.601,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.847,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.016,90.012,14.379,1002,0.001,340.013,0.019,7.089e5,79,50,0.337,0.131,8.947e-4
73.38,306.217,306.217,-6.597,6.899,0.011,0.42,-198.255,0.059,198.255,270.035,2.019,0.419,28.61,-80.601,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.925,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.301,90.012,14.393,1002,0.001,340.021,0.019,7.097e5,79,50,0.337,0.131,8.945e-4
73.717,298.927,298.927,-6.594,6.938,-0.006,0.165,-200.564,0.059,200.564,270.035,2.16,0.165,28.61,-80.601,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.829,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.049,90.012,14.408,1003,0.001,340.03,0.019,7.089e5,79,50,0.337,0.131,9.011e-4
74.054,291.637,291.637,-6.595,6.923,0.002,0.151,-202.92,0.059,202.92,270.035,2.104,0.151,28.61,-80.601,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.857,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.003,90.012,14.422,1003,0.001,340.039,0.019,7.092e5,79,50,0.337,0.131,8.985e-4
74.391,284.35,284.35,-6.595,6.907,0.001,0.066,-205.217,0.059,205.217,270.035,2.053,0.066,28.61,-80.601,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.851,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.009,90.012,14.437,1003,0.001,340.048,0.019,7.092e5,79,50,0.337,0.131,8.959e-4
74.727,277.067,277.067,-6.594,6.9,0.003,0.116,-207.474,0.059,207.474,270.035,2.031,0.116,28.61,-80.601,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.858,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.11,90.012,14.451,1003,0.001,340.056,0.019,7.093e5,79,50,0.337,0.131,8.948e-4
75.064,269.783,269.783,-6.594,6.911,0.018,0.565,-209.738,0.059,209.738,270.035,2.07,0.565,28.61,-80.601,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.98,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.45,90.012,14.466,1004,0.001,340.065,0.019,7.104e5,79,50,0.337,0.131,8.966e-4
75.401,262.503,262.503,-6.588,6.965,-0.008,0.359,-212.129,0.059,212.129,270.035,2.26,0.358,28.61,-80.601,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.841,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.502,90.012,14.48,1004,0.001,340.074,0.019,7.092e5,79,50,0.337,0.131,9.056e-4
75.738,255.22,255.22,-6.59,7.007,0.009,0.512,-214.695,0.056,214.695,270.035,2.381,0.512,28.61,-80.601,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.933,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.037,90.012,14.494,1004,0.001,340.082,0.019,7.101e5,79,50,0.337,0.132,9.124e-4
76.074,247.943,247.943,-6.587,6.948,-0.002,0.429,-217.231,0.056,217.231,270.035,2.209,0.429,28.61,-80.601,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.875,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.92,90.012,14.509,1004,0.001,340.091,0.019,7.096e5,79,50,0.337,0.132,9.028e-4
76.411,240.666,240.666,-6.588,6.904,-0.005,0.196,-219.59,0.056,219.59,270.035,2.064,0.196,28.61,-80.601,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.832,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.933,90.012,14.523,1005,0.001,340.1,0.019,7.093e5,79,50,0.337,0.132,8.956e-4
76.748,233.386,233.386,-6.59,6.886,0.006,0.342,-221.834,0.056,221.834,270.035,1.998,0.342,28.61,-80.601,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.893,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.768,90.012,14.538,1005,0.001,340.109,0.019,7.099e5,79,50,0.336,0.132,8.926e-4
